 2)   0.025 us    |                                          udp_get_timeouts [nf_conntrack]();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.035 us    |                                                            account_entity_enqueue();
 2)   0.193 us    |                                                            update_cfs_shares();
 2)   0.027 us    |                                                            place_entity();
 2)   0.028 us    |                                                            __enqueue_entity();
 2)   1.873 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.115 us    |                                                            update_curr();
 2)   0.028 us    |                                                            __compute_runnable_contrib();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.026 us    |                                                            account_entity_enqueue();
 2)   0.164 us    |                                                            update_cfs_shares();
 2)   0.030 us    |                                                            place_entity();
 2)   0.025 us    |                                                            __enqueue_entity();
 2)   1.941 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.562 us    |                                                            update_curr();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.026 us    |                                                            __compute_runnable_contrib();
 2)   0.040 us    |                                                            account_entity_enqueue();
 2)   0.053 us    |                                                            update_cfs_shares();
 2)   0.288 us    |                                                            place_entity();
 2)   0.026 us    |                                                            __enqueue_entity();
 2)   2.627 us    |                                                          }
 2)   0.026 us    |                                                          hrtick_update();
 2)   9.838 us    |                                                        }
 2) + 10.469 us   |                                                      }
 2)               |                                                      ttwu_do_wakeup() {
 2)               |                                                        check_preempt_curr() {
 2)   0.175 us    |                                                          resched_curr();
 2)   0.525 us    |                                                        }
 2)   1.047 us    |                                                      }
 2) + 11.980 us   |                                                    }
 2)   0.101 us    |                                                    ttwu_stat();
 2)   0.032 us    |                                                    _raw_spin_unlock_irqrestore();
 2) + 15.076 us   |                                                  }
 2) + 15.323 us   |                                                }
 2) + 15.599 us   |                                              }
 2) + 15.930 us   |                                            }
 2)   0.035 us    |                                            _raw_spin_unlock_irqrestore();
 2) + 16.678 us   |                                          }
 2) + 16.995 us   |                                        }
 2) + 20.788 us   |                                      }
 2) + 21.276 us   |                                    }
 2)   0.023 us    |                                    __local_bh_enable_ip();
 2) + 24.052 us   |                                  }
 2) + 24.348 us   |                                }
 2) + 25.248 us   |                              }
 2) + 27.472 us   |                            }
 2) + 28.076 us   |                          }
 2) + 28.739 us   |                        }
 2) + 34.543 us   |                      }
 2) + 37.755 us   |                    }
 2) + 39.985 us   |                  }
 2) + 40.233 us   |                }
 2) + 40.757 us   |              }
 2) + 43.726 us   |            }
 2) + 54.330 us   |          }
 2)               |          e1000_alloc_rx_buffers [e1000e]() {
 2)   0.085 us    |            skb_trim();
 2)   0.619 us    |          }
 2) + 58.472 us   |        }
 2)   0.049 us    |        napi_complete_done();
 2)   5.943 us    |        e1000_irq_enable [e1000e]();
 2) + 66.081 us   |      }
 2) + 66.516 us   |    }
 2)   0.043 us    |    rcu_bh_qs();
 2)   0.029 us    |    __local_bh_enable();
 2) + 67.372 us   |  }
 2)               |  __do_softirq() {
 2)               |    run_timer_softirq() {
 2)   0.044 us    |      _raw_spin_lock_irq();
 2)               |      call_timer_fn() {
 2)               |        process_timeout() {
 2)               |          wake_up_process() {
 2)               |            try_to_wake_up() {
 2)               |              _raw_spin_lock_irqsave() {
 2) + 11.151 us   |                native_queued_spin_lock_slowpath();
 2) + 11.727 us   |              }
 2)               |              _raw_spin_unlock_irqrestore() {
 2)               |                smp_reschedule_interrupt() {
 2)   0.081 us    |                  scheduler_ipi();
 2)   0.386 us    |                }
 2)   1.076 us    |              }
 2) + 13.370 us   |            }
 2) + 13.614 us   |          }
 2) + 13.869 us   |        }
 2) + 14.132 us   |      }
 2)   0.034 us    |      _raw_spin_lock_irq();
 2) + 15.184 us   |    }
 2)               |    run_rebalance_domains() {
 2)               |      rebalance_domains() {
 2)               |        update_blocked_averages() {
 2)   0.064 us    |          _raw_spin_lock_irqsave();
 2)               |          update_rq_clock() {
 2)   0.035 us    |            update_rq_clock.part.81();
 2)   0.302 us    |          }
 2)   0.028 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.034 us    |          _raw_spin_unlock_irqrestore();
 2) + 17.017 us   |        }
 2)   0.024 us    |        __msecs_to_jiffies();
 2)               |        load_balance() {
 2)   0.044 us    |          idle_cpu();
 2)   0.054 us    |          group_balance_cpu();
 2)               |          find_busiest_group() {
 2)               |            update_group_capacity() {
 2)   0.025 us    |              __msecs_to_jiffies();
 2)   0.283 us    |            }
 2)   0.034 us    |            target_load();
 2)   0.030 us    |            idle_cpu();
 2)   0.040 us    |            source_load();
 2)   0.061 us    |            idle_cpu();
 2)   0.046 us    |            source_load();
 2)   0.061 us    |            idle_cpu();
 2)   0.030 us    |            source_load();
 2)   0.060 us    |            idle_cpu();
 2)   3.517 us    |          }
 2)   4.802 us    |        }
 2)   0.025 us    |        __msecs_to_jiffies();
 2) + 22.906 us   |      }
 2) + 23.340 us   |    }
 2)   0.035 us    |    rcu_bh_qs();
 2)   0.026 us    |    __local_bh_enable();
 2) + 39.812 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)   0.578 us    |        e1000_clean_tx_irq [e1000e]();
 2)               |        e1000_clean_rx_irq [e1000e]() {
 2)   0.629 us    |          skb_put();
 2)   0.036 us    |          e1000_rx_checksum [e1000e]();
 2)               |          e1000_receive_skb [e1000e]() {
 2)   0.230 us    |            eth_type_trans();
 2)               |            napi_gro_receive() {
 2)   0.032 us    |              skb_gro_reset_offset();
 2)               |              dev_gro_receive() {
 2)               |                inet_gro_receive() {
 2)               |                  tcp4_gro_receive() {
 2)   0.087 us    |                    tcp_gro_receive();
 2)   0.339 us    |                  }
 2)   1.003 us    |                }
 2)   1.759 us    |              }
 2)   2.457 us    |            }
 2)   3.279 us    |          }
 2)   0.084 us    |          skb_put();
 2)   0.028 us    |          e1000_rx_checksum [e1000e]();
 2)               |          e1000_receive_skb [e1000e]() {
 2)   0.029 us    |            eth_type_trans();
 2)               |            napi_gro_receive() {
 2)   0.028 us    |              skb_gro_reset_offset();
 2)               |              dev_gro_receive() {
 2)               |                inet_gro_receive() {
 2)               |                  tcp4_gro_receive() {
 2)               |                    tcp_gro_receive() {
 2)   0.279 us    |                      skb_gro_receive();
 2)   0.635 us    |                    }
 2)   0.849 us    |                  }
 2)   1.076 us    |                }
 2)   1.402 us    |              }
 2)               |              kmem_cache_free() {
 2)   0.091 us    |                __slab_free();
 2)   0.474 us    |              }
 2)   2.716 us    |            }
 2)   3.148 us    |          }
 2)               |          e1000_alloc_rx_buffers [e1000e]() {
 2)   0.089 us    |            skb_trim();
 2)               |            __netdev_alloc_skb() {
 2)   0.085 us    |              __alloc_page_frag();
 2)               |              __build_skb() {
 2)   0.200 us    |                kmem_cache_alloc();
 2)   0.591 us    |              }
 2)   1.270 us    |            }
 2)   2.181 us    |          }
 2) + 12.263 us   |        }
 2)               |        napi_complete_done() {
 2)               |          napi_gro_flush() {
 2)               |            napi_gro_complete() {
 2)               |              inet_gro_complete() {
 2)               |                tcp4_gro_complete() {
 2)   0.037 us    |                  tcp_gro_complete();
 2)   0.349 us    |                }
 2)   0.667 us    |              }
 2)               |              netif_receive_skb_internal() {
 2)   0.101 us    |                ktime_get_with_offset();
 2)               |                __netif_receive_skb() {
 2)               |                  __netif_receive_skb_core() {
 2)               |                    packet_rcv() {
 2)   0.027 us    |                      skb_push();
 2)   0.608 us    |                      __bpf_prog_run();
 2)   0.050 us    |                      consume_skb();
 2)   1.851 us    |                    }
 2)               |                    br_handle_frame [bridge]() {
 2)               |                      nf_hook_slow() {
 2)               |                        nf_iterate() {
 2)               |                          ebt_nat_in [ebtable_nat]() {
 2)               |                            ebt_do_table [ebtables]() {
 2)   0.162 us    |                              _raw_read_lock_bh();
 2)               |                              _raw_read_unlock_bh() {
 2)   0.028 us    |                                __local_bh_enable_ip();
 2)   0.259 us    |                              }
 2)   1.330 us    |                            }
 2)   1.709 us    |                          }
 2)   2.515 us    |                        }
 2)   2.806 us    |                      }
 2)               |                      br_handle_frame_finish [bridge]() {
 2)               |                        do_bfilter [bfilter]() {
 2)               |                          mutex_lock() {
 2)   0.027 us    |                            _cond_resched();
 2)   0.449 us    |                          }
 2)   0.038 us    |                          mutex_unlock();
 2)               |                          mutex_lock() {
 2)   0.023 us    |                            _cond_resched();
 2)   0.250 us    |                          }
 2)   0.026 us    |                          mutex_unlock();
 2)   2.937 us    |                        }
 2)               |                        /* code_0_at_hypervisor:52:54:00:12:34:56 */
 2)   0.089 us    |                        br_allowed_ingress [bridge]();
 2)   0.329 us    |                        br_fdb_update [bridge]();
 2)   0.518 us    |                        __br_fdb_get [bridge]();
 2)               |                        br_forward [bridge]() {
 2)   0.033 us    |                          br_allowed_egress [bridge]();
 2)               |                          __br_forward [bridge]() {
 2)   0.035 us    |                            br_handle_vlan [bridge]();
 2)               |                            br_forward_finish [bridge]() {
 2)               |                              nf_hook_slow() {
 2)               |                                nf_iterate() {
 2)               |                                  ebt_nat_out [ebtable_nat]() {
 2)               |                                    ebt_do_table [ebtables]() {
 2)   0.025 us    |                                      _raw_read_lock_bh();
 2)               |                                      _raw_read_unlock_bh() {
 2)   0.027 us    |                                        __local_bh_enable_ip();
 2)   0.246 us    |                                      }
 2)   0.892 us    |                                    }
 2)   1.166 us    |                                  }
 2)   1.472 us    |                                }
 2)   1.720 us    |                              }
 2)               |                              br_dev_queue_push_xmit [bridge]() {
 2)   0.101 us    |                                is_skb_forwardable();
 2)   0.032 us    |                                skb_push();
 2)               |                                dev_queue_xmit() {
 2)               |                                  __dev_queue_xmit() {
 2)   0.103 us    |                                    netdev_pick_tx();
 2)               |                                    validate_xmit_skb.isra.103.part.104() {
 2)               |                                      netif_skb_features() {
 2)   0.023 us    |                                        passthru_features_check();
 2)   0.027 us    |                                        skb_network_protocol();
 2)   0.751 us    |                                      }
 2)               |                                      __skb_gso_segment() {
 2)               |                                        skb_mac_gso_segment() {
 2)   0.026 us    |                                          skb_network_protocol();
 2)               |                                          inet_gso_segment() {
 2)               |                                            tcp4_gso_segment() {
 2)               |                                              tcp_gso_segment() {
 2)               |                                                skb_segment() {
 2)   0.025 us    |                                                  skb_network_protocol();
 2)               |                                                  __alloc_skb() {
 2)   0.058 us    |                                                    kmem_cache_alloc_node();
 2)               |                                                    __kmalloc_reserve.isra.32() {
 2)               |                                                      __kmalloc_node_track_caller() {
 2)   0.090 us    |                                                        kmalloc_slab();
 2)               |                                                        __slab_alloc() {
 2)   0.491 us    |                                                          ___slab_alloc();
 2)   0.837 us    |                                                        }
 2)   1.496 us    |                                                      }
 2)   2.302 us    |                                                    }
 2)   0.137 us    |                                                    ksize();
 2)   3.330 us    |                                                  }
 2)   0.062 us    |                                                  __copy_skb_header();
 2)   0.040 us    |                                                  skb_headers_offset_update();
 2)   0.028 us    |                                                  skb_put();
 2)               |                                                  __skb_checksum() {
 2)               |                                                    csum_partial() {
 2)   0.184 us    |                                                      do_csum();
 2)   0.412 us    |                                                    }
 2)   0.731 us    |                                                  }
 2)               |                                                  __alloc_skb() {
 2)               |                                                    kmem_cache_alloc_node() {
 2)               |                                                      __slab_alloc() {
 2)   0.111 us    |                                                        ___slab_alloc();
 2)   0.332 us    |                                                      }
 2)   0.564 us    |                                                    }
 2)               |                                                    __kmalloc_reserve.isra.32() {
 2)               |                                                      __kmalloc_node_track_caller() {
 2)   0.026 us    |                                                        kmalloc_slab();
 2)   0.694 us    |                                                      }
 2)   0.940 us    |                                                    }
 2)   0.118 us    |                                                    ksize();
 2)   2.252 us    |                                                  }
 2)   0.094 us    |                                                  __copy_skb_header();
 2)   0.028 us    |                                                  skb_headers_offset_update();
 2)   0.027 us    |                                                  skb_put();
 2)               |                                                  __skb_checksum() {
 2)               |                                                    csum_partial() {
 2)   0.347 us    |                                                      do_csum();
 2)   0.564 us    |                                                    }
 2)   0.912 us    |                                                  }
 2) + 10.893 us   |                                                }
 2)               |                                                csum_partial() {
 2)   0.063 us    |                                                  do_csum();
 2)   0.277 us    |                                                }
 2)               |                                                csum_partial() {
 2)   0.027 us    |                                                  do_csum();
 2)   0.240 us    |                                                }
 2) + 12.145 us   |                                              }
 2) + 12.364 us   |                                            }
 2)   0.025 us    |                                            ip_send_check();
 2)   0.025 us    |                                            ip_send_check();
 2) + 13.600 us   |                                          }
 2) + 14.293 us   |                                        }
 2) + 14.521 us   |                                      }
 2)               |                                      consume_skb() {
 2)               |                                        skb_release_all() {
 2)   0.061 us    |                                          skb_release_head_state();
 2)               |                                          skb_release_data() {
 2)               |                                            put_page() {
 2)   0.027 us    |                                              put_compound_page();
 2)   0.257 us    |                                            }
 2)   0.108 us    |                                            __free_page_frag();
 2)   0.974 us    |                                          }
 2)   1.517 us    |                                        }
 2)               |                                        kfree_skbmem() {
 2)               |                                          kmem_cache_free() {
 2)   0.037 us    |                                            __slab_free();
 2)   0.328 us    |                                          }
 2)   0.560 us    |                                        }
 2)   2.502 us    |                                      }
 2) + 18.583 us   |                                    }
 2)   0.023 us    |                                    _raw_spin_lock();
 2)               |                                    dev_hard_start_xmit() {
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.055 us    |                                            __skb_flow_get_ports();
 2)   0.662 us    |                                          }
 2)   1.190 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.025 us    |                                          _raw_spin_lock_irqsave();
 2)   0.034 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.499 us    |                                        }
 2)               |                                        sock_def_readable() {
 2)               |                                          __wake_up_sync_key() {
 2)   0.026 us    |                                            _raw_spin_lock_irqsave();
 2)               |                                            __wake_up_common() {
 2)               |                                              pollwake() {
 2)               |                                                default_wake_function() {
 2)               |                                                  try_to_wake_up() {
 2)   0.104 us    |                                                    _raw_spin_lock_irqsave();
 2)   0.168 us    |                                                    task_waking_fair();
 2)               |                                                    select_task_rq_fair() {
 2)               |                                                      select_idle_sibling() {
 2)   0.128 us    |                                                        idle_cpu();
 2)   0.383 us    |                                                      }
 2)   0.769 us    |                                                    }
 2)   0.024 us    |                                                    _raw_spin_lock();
 2)               |                                                    ttwu_do_activate.constprop.91() {
 2)               |                                                      activate_task() {
 2)   0.054 us    |                                                        update_rq_clock.part.81();
 2)               |                                                        enqueue_task_fair() {
 2)               |                                                          enqueue_entity() {
 2)   0.083 us    |                                                            update_curr();
 2)   0.030 us    |                                                            __compute_runnable_contrib();
 2)   0.025 us    |                                                            __compute_runnable_contrib();
 2)   0.105 us    |                                                            account_entity_enqueue();
 2)   0.152 us    |                                                            update_cfs_shares();
 2)   0.052 us    |                                                            place_entity();
 2)   0.060 us    |                                                            __enqueue_entity();
 2)   2.585 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.170 us    |                                                            update_curr();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.035 us    |                                                            account_entity_enqueue();
 2)   0.307 us    |                                                            update_cfs_shares();
 2)   0.025 us    |                                                            place_entity();
 2)   0.026 us    |                                                            __enqueue_entity();
 2)   2.328 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.515 us    |                                                            update_curr();
 2)   0.026 us    |                                                            __compute_runnable_contrib();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.035 us    |                                                            account_entity_enqueue();
 2)   0.157 us    |                                                            update_cfs_shares();
 2)   0.030 us    |                                                            place_entity();
 2)   0.026 us    |                                                            __enqueue_entity();
 2)   2.350 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.084 us    |                                                            update_curr();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.041 us    |                                                            account_entity_enqueue();
 2)   0.051 us    |                                                            update_cfs_shares();
 2)   0.083 us    |                                                            place_entity();
 2)   0.028 us    |                                                            __enqueue_entity();
 2)   1.863 us    |                                                          }
 2)   0.026 us    |                                                          hrtick_update();
 2) + 10.209 us   |                                                        }
 2) + 10.736 us   |                                                      }
 2)               |                                                      ttwu_do_wakeup() {
 2)               |                                                        check_preempt_curr() {
 2)   0.117 us    |                                                          resched_curr();
 2)   0.403 us    |                                                        }
 2)   0.839 us    |                                                      }
 2) + 12.081 us   |                                                    }
 2)   0.101 us    |                                                    ttwu_stat();
 2)   0.032 us    |                                                    _raw_spin_unlock_irqrestore();
 2) + 14.864 us   |                                                  }
 2) + 15.153 us   |                                                }
 2) + 15.434 us   |                                              }
 2) + 15.876 us   |                                            }
 2)   0.032 us    |                                            _raw_spin_unlock_irqrestore();
 2) + 16.550 us   |                                          }
 2) + 16.936 us   |                                        }
 2) + 19.838 us   |                                      }
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.027 us    |                                            __skb_flow_get_ports();
 2)   0.255 us    |                                          }
 2)   0.570 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.026 us    |                                          _raw_spin_lock_irqsave();
 2)   0.033 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.466 us    |                                        }
 2)               |                                        sock_def_readable() {
 2)               |                                          __wake_up_sync_key() {
 2)   0.027 us    |                                            _raw_spin_lock_irqsave();
 2)               |                                            __wake_up_common() {
 2)               |                                              pollwake() {
 2)               |                                                default_wake_function() {
 2)               |                                                  try_to_wake_up() {
 2)   0.027 us    |                                                    _raw_spin_lock_irqsave();
 2)   0.034 us    |                                                    _raw_spin_unlock_irqrestore();
 2)   0.499 us    |                                                  }
 2)   0.736 us    |                                                }
 2)   0.968 us    |                                              }
 2) + 11.177 us   |                                            }
 2)   0.033 us    |                                            _raw_spin_unlock_irqrestore();
 2) + 12.088 us   |                                          }
 2) + 12.330 us   |                                        }
 2) + 13.985 us   |                                      }
 2) + 34.505 us   |                                    }
 2)   0.026 us    |                                    __local_bh_enable_ip();
 2) + 54.720 us   |                                  }
 2) + 54.955 us   |                                }
 2) + 55.822 us   |                              }
 2) + 58.055 us   |                            }
 2) + 58.667 us   |                          }
 2) + 59.325 us   |                        }
 2) + 66.204 us   |                      }
 2) + 70.462 us   |                    }
 2) + 73.420 us   |                  }
 2) + 73.728 us   |                }
 2) + 74.244 us   |              }
 2) + 75.439 us   |            }
 2) + 75.696 us   |          }
 2) + 76.027 us   |        }
 2)   5.895 us    |        e1000_irq_enable [e1000e]();
 2) + 95.996 us   |      }
 2) + 96.590 us   |    }
 2)   0.103 us    |    rcu_bh_qs();
 2)   0.026 us    |    __local_bh_enable();
 2) + 97.544 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)   0.484 us    |        e1000_clean_tx_irq [e1000e]();
 2)               |        e1000_clean_rx_irq [e1000e]() {
 2)   0.117 us    |          skb_put();
 2)   0.122 us    |          e1000_rx_checksum [e1000e]();
 2)               |          e1000_receive_skb [e1000e]() {
 2)   0.131 us    |            eth_type_trans();
 2)               |            napi_gro_receive() {
 2)   0.035 us    |              skb_gro_reset_offset();
 2)               |              dev_gro_receive() {
 2)               |                inet_gro_receive() {
 2)               |                  tcp4_gro_receive() {
 2)   0.072 us    |                    tcp_gro_receive();
 2)   0.329 us    |                  }
 2)   0.776 us    |                }
 2)   1.349 us    |              }
 2)               |              netif_receive_skb_internal() {
 2)   0.048 us    |                ktime_get_with_offset();
 2)               |                __netif_receive_skb() {
 2)               |                  __netif_receive_skb_core() {
 2)               |                    packet_rcv() {
 2)   0.026 us    |                      skb_push();
 2)   0.282 us    |                      __bpf_prog_run();
 2)   0.040 us    |                      consume_skb();
 2)   2.103 us    |                    }
 2)               |                    br_handle_frame [bridge]() {
 2)               |                      nf_hook_slow() {
 2)               |                        nf_iterate() {
 2)               |                          ebt_nat_in [ebtable_nat]() {
 2)               |                            ebt_do_table [ebtables]() {
 2)   0.080 us    |                              _raw_read_lock_bh();
 2)               |                              _raw_read_unlock_bh() {
 2)   0.028 us    |                                __local_bh_enable_ip();
 2)   0.269 us    |                              }
 2)   1.029 us    |                            }
 2)   1.305 us    |                          }
 2)   1.649 us    |                        }
 2)   1.942 us    |                      }
 2)               |                      br_handle_frame_finish [bridge]() {
 2)               |                        do_bfilter [bfilter]() {
 2)               |                          mutex_lock() {
 2)   0.026 us    |                            _cond_resched();
 2)   0.377 us    |                          }
 2)   0.040 us    |                          mutex_unlock();
 2)               |                          mutex_lock() {
 2)   0.026 us    |                            _cond_resched();
 2)   0.253 us    |                          }
 2)   0.027 us    |                          mutex_unlock();
 2)   2.594 us    |                        }
 2)               |                        /* code_0_at_hypervisor:52:54:00:12:34:56 */
 2)   0.032 us    |                        br_allowed_ingress [bridge]();
 2)   0.174 us    |                        br_fdb_update [bridge]();
 2)   0.253 us    |                        __br_fdb_get [bridge]();
 2)               |                        br_forward [bridge]() {
 2)   0.034 us    |                          br_allowed_egress [bridge]();
 2)               |                          __br_forward [bridge]() {
 2)   0.036 us    |                            br_handle_vlan [bridge]();
 2)               |                            br_forward_finish [bridge]() {
 2)               |                              nf_hook_slow() {
 2)               |                                nf_iterate() {
 2)               |                                  ebt_nat_out [ebtable_nat]() {
 2)               |                                    ebt_do_table [ebtables]() {
 2)   0.027 us    |                                      _raw_read_lock_bh();
 2)               |                                      _raw_read_unlock_bh() {
 2)   0.027 us    |                                        __local_bh_enable_ip();
 2)   0.274 us    |                                      }
 2)   0.798 us    |                                    }
 2)   1.020 us    |                                  }
 2)   1.332 us    |                                }
 2)   1.547 us    |                              }
 2)               |                              br_dev_queue_push_xmit [bridge]() {
 2)   0.151 us    |                                is_skb_forwardable();
 2)   0.026 us    |                                skb_push();
 2)               |                                dev_queue_xmit() {
 2)               |                                  __dev_queue_xmit() {
 2)   0.115 us    |                                    netdev_pick_tx();
 2)               |                                    validate_xmit_skb.isra.103.part.104() {
 2)               |                                      netif_skb_features() {
 2)   0.024 us    |                                        passthru_features_check();
 2)   0.027 us    |                                        skb_network_protocol();
 2)   0.692 us    |                                      }
 2)   0.949 us    |                                    }
 2)   0.025 us    |                                    _raw_spin_lock();
 2)               |                                    dev_hard_start_xmit() {
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.057 us    |                                            __skb_flow_get_ports();
 2)   0.530 us    |                                          }
 2)   0.877 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.044 us    |                                          _raw_spin_lock_irqsave();
 2)   0.033 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.530 us    |                                        }
 2)   0.098 us    |                                        sock_def_readable();
 2)   2.443 us    |                                      }
 2)   2.749 us    |                                    }
 2)   0.025 us    |                                    __local_bh_enable_ip();
 2)   5.087 us    |                                  }
 2)   6.101 us    |                                }
 2)   6.959 us    |                              }
 2)   8.946 us    |                            }
 2)   9.426 us    |                          }
 2)   9.932 us    |                        }
 2) + 14.836 us   |                      }
 2) + 17.505 us   |                    }
 2) + 20.327 us   |                  }
 2) + 20.574 us   |                }
 2) + 21.087 us   |              }
 2) + 23.221 us   |            }
 2) + 23.841 us   |          }
 2)               |          e1000_alloc_rx_buffers [e1000e]() {
 2)               |            __netdev_alloc_skb() {
 2)   0.028 us    |              __alloc_page_frag();
 2)               |              __build_skb() {
 2)   0.201 us    |                kmem_cache_alloc();
 2)   0.590 us    |              }
 2)   1.330 us    |            }
 2)   1.863 us    |          }
 2) + 27.493 us   |        }
 2)   0.069 us    |        napi_complete_done();
 2)   6.240 us    |        e1000_irq_enable [e1000e]();
 2) + 35.466 us   |      }
 2) + 36.000 us   |    }
 2)   0.045 us    |    rcu_bh_qs();
 2)   0.027 us    |    __local_bh_enable();
 2) + 36.896 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)               |        e1000_clean_tx_irq [e1000e]() {
 2)               |          e1000_put_txbuf.isra.41 [e1000e]() {
 2)               |            __dev_kfree_skb_any() {
 2)               |              consume_skb() {
 2)               |                skb_release_all() {
 2)               |                  skb_release_head_state() {
 2)               |                    sock_wfree() {
 2)   0.046 us    |                      tun_sock_write_space();
 2)   0.538 us    |                    }
 2)   0.979 us    |                  }
 2)               |                  skb_release_data() {
 2)               |                    kfree() {
 2)   0.090 us    |                      __slab_free();
 2)   0.468 us    |                    }
 2)   0.793 us    |                  }
 2)   2.218 us    |                }
 2)               |                kfree_skbmem() {
 2)               |                  kmem_cache_free() {
 2)   0.051 us    |                    __slab_free();
 2)   0.350 us    |                  }
 2)   0.590 us    |                }
 2)   3.276 us    |              }
 2)   3.566 us    |            }
 2)   4.028 us    |          }
 2)               |          e1000_put_txbuf.isra.41 [e1000e]() {
 2)               |            __dev_kfree_skb_any() {
 2)               |              consume_skb() {
 2)               |                skb_release_all() {
 2)               |                  skb_release_head_state() {
 2)               |                    sock_wfree() {
 2)   0.028 us    |                      tun_sock_write_space();
 2)   0.254 us    |                    }
 2)   0.474 us    |                  }
 2)               |                  skb_release_data() {
 2)               |                    kfree() {
 2)   0.050 us    |                      __slab_free();
 2)   0.262 us    |                    }
 2)   0.485 us    |                  }
 2)   1.362 us    |                }
 2)               |                kfree_skbmem() {
 2)               |                  kmem_cache_free() {
 2)   0.035 us    |                    __slab_free();
 2)   0.252 us    |                  }
 2)   0.484 us    |                }
 2)   2.245 us    |              }
 2)   2.452 us    |            }
 2)   2.665 us    |          }
 2)   7.572 us    |        }
 2)   0.086 us    |        e1000_clean_rx_irq [e1000e]();
 2)   0.046 us    |        napi_complete_done();
 2)   6.706 us    |        e1000_irq_enable [e1000e]();
 2) + 15.389 us   |      }
 2) + 15.757 us   |    }
 2)   0.042 us    |    rcu_bh_qs();
 2)   0.028 us    |    __local_bh_enable();
 2) + 16.585 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
